time,south45-60deg-eta_c,south45-60deg-heat,south45-60deg-ira,south45-70deg-eta_c,south45-70deg-heat,south45-70deg-ira,south45-80deg-eta_c,south45-80deg-heat,south45-80deg-ira,south45-90deg-eta_c,south45-90deg-heat,south45-90deg-ira
2022-02-14 13:00:00,0.5056551955966526,318.39938905852335,629.6768862086446,0.4305772861891831,271.12456483977326,629.6768862086446,0.35041740526570736,220.64974062102334,629.6768862086446,0.26517555282622496,166.9749164022733,629.6768862086446
2022-02-14 14:00:00,0.4911462065936052,292.8238112250657,596.2049737815857,0.4119946745121857,245.63327411569063,596.2049737815857,0.3274758608066243,195.24273700631565,596.2049737815857,0.23758976547692076,141.65219989694066,596.2049737815857
2022-02-14 15:00:00,0.3856222191984892,172.31242744398756,446.84258029046333,0.2798530292890295,125.05024970961254,446.84258029046333,0.1669224806793316,74.58807197523754,446.84258029046333,0.046830573369395556,20.92589424086257,446.84258029046333
2022-02-14 16:00:00,0.1611049279617413,48.794320112293114,302.87292095671114,0.0031406072055350787,0.9512048779181034,302.87292095671114,0.0,0.0,302.87292095671114,0.0,0.0,302.87292095671114
2022-02-14 17:00:00,0.0,0.0,5.031416416168213,0.0,0.0,5.031416416168213,0.0,0.0,5.031416416168213,0.0,0.0,5.031416416168213
2022-02-14 18:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-14 19:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-14 20:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-14 21:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-14 22:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-14 23:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-15 00:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-15 01:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-15 02:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-15 03:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-15 04:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-15 05:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-15 06:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-15 07:00:00,0.0,0.0,1.723156765040773,0.0,0.0,1.723156765040773,0.0,0.0,1.723156765040773,0.0,0.0,1.723156765040773
2022-02-15 08:00:00,0.0,0.0,13.2307857875709,0.0,0.0,13.2307857875709,0.0,0.0,13.2307857875709,0.0,0.0,13.2307857875709
2022-02-15 09:00:00,0.0,0.0,46.50330148989576,0.0,0.0,46.50330148989576,0.0,0.0,46.50330148989576,0.0,0.0,46.50330148989576
2022-02-15 10:00:00,0.0,0.0,74.74263631392294,0.0,0.0,74.74263631392294,0.0,0.0,74.74263631392294,0.0,0.0,74.74263631392294
2022-02-15 11:00:00,0.0,0.0,100.85632444158482,0.0,0.0,100.85632444158482,0.0,0.0,100.85632444158482,0.0,0.0,100.85632444158482
2022-02-15 12:00:00,0.0,0.0,82.05485027342995,0.0,0.0,82.05485027342995,0.0,0.0,82.05485027342995,0.0,0.0,82.05485027342995
2022-02-15 13:00:00,0.0,0.0,129.2146339586993,0.0,0.0,129.2146339586993,0.0,0.0,129.2146339586993,0.0,0.0,129.2146339586993
2022-02-15 14:00:00,0.0,0.0,121.76985692783062,0.0,0.0,121.76985692783062,0.0,0.0,121.76985692783062,0.0,0.0,121.76985692783062
2022-02-15 15:00:00,0.0,0.0,110.91306082016276,0.0,0.0,110.91306082016276,0.0,0.0,110.91306082016276,0.0,0.0,110.91306082016276
2022-02-15 16:00:00,0.0,0.0,61.96831386943302,0.0,0.0,61.96831386943302,0.0,0.0,61.96831386943302,0.0,0.0,61.96831386943302
2022-02-15 17:00:00,0.0,0.0,5.44786262512207,0.0,0.0,5.44786262512207,0.0,0.0,5.44786262512207,0.0,0.0,5.44786262512207
2022-02-15 18:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-15 19:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-15 20:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-15 21:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-15 22:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-15 23:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-16 00:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-16 01:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-16 02:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-16 03:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-16 04:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-16 05:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-16 06:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-16 07:00:00,0.0,0.0,9.260829599137528,0.0,0.0,9.260829599137528,0.0,0.0,9.260829599137528,0.0,0.0,9.260829599137528
2022-02-16 08:00:00,0.0,0.0,74.25362541543318,0.0,0.0,74.25362541543318,0.0,0.0,74.25362541543318,0.0,0.0,74.25362541543318
2022-02-16 09:00:00,0.0,0.0,225.67535591865638,0.0,0.0,225.67535591865638,0.0,0.0,225.67535591865638,0.0,0.0,225.67535591865638
2022-02-16 10:00:00,0.23404508316207312,83.70678930830115,357.6524154123559,0.09856241608953867,35.251086183301155,357.6524154123559,0.0,0.0,357.6524154123559,0.0,0.0,357.6524154123559
2022-02-16 11:00:00,0.20710582932972388,69.1511735383737,333.8929365830704,0.06289593811353034,21.000509475873706,333.8929365830704,0.0,0.0,333.8929365830704,0.0,0.0,333.8929365830704
2022-02-16 12:00:00,0.0,0.0,150.0076706127187,0.0,0.0,150.0076706127187,0.0,0.0,150.0076706127187,0.0,0.0,150.0076706127187
2022-02-16 13:00:00,0.0,0.0,95.375675919959,0.0,0.0,95.375675919959,0.0,0.0,95.375675919959,0.0,0.0,95.375675919959
2022-02-16 14:00:00,0.0,0.0,44.40595737251227,0.0,0.0,44.40595737251227,0.0,0.0,44.40595737251227,0.0,0.0,44.40595737251227
2022-02-16 15:00:00,0.0,0.0,51.238971671752715,0.0,0.0,51.238971671752715,0.0,0.0,51.238971671752715,0.0,0.0,51.238971671752715
2022-02-16 16:00:00,0.0,0.0,7.864122111889076,0.0,0.0,7.864122111889076,0.0,0.0,7.864122111889076,0.0,0.0,7.864122111889076
2022-02-16 17:00:00,0.0,0.0,1.009549856185913,0.0,0.0,1.009549856185913,0.0,0.0,1.009549856185913,0.0,0.0,1.009549856185913
2022-02-16 18:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-16 19:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-16 20:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-16 21:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-16 22:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-16 23:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-17 00:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-17 01:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-17 02:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-17 03:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-17 04:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-17 05:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-17 06:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-17 07:00:00,0.0,0.0,18.258611005797718,0.0,0.0,18.258611005797718,0.0,0.0,18.258611005797718,0.0,0.0,18.258611005797718
2022-02-17 08:00:00,0.0,0.0,104.47734003571867,0.0,0.0,104.47734003571867,0.0,0.0,104.47734003571867,0.0,0.0,104.47734003571867
2022-02-17 09:00:00,0.10306154024057226,26.697649471796876,259.0457061817402,0.0,0.0,259.0457061817402,0.0,0.0,259.0457061817402,0.0,0.0,259.0457061817402
2022-02-17 10:00:00,0.23448619672541762,76.1702622766287,324.8390026378558,0.08930751780242929,29.01056501100368,324.8390026378558,0.0,0.0,324.8390026378558,0.0,0.0,324.8390026378558
2022-02-17 11:00:00,0.38768176468304927,171.273929700295,441.7900074312772,0.2811804849337692,124.22272852842002,441.7900074312772,0.16743594493375155,73.97152735654502,441.7900074312772,0.04644814468299646,20.520326184670047,441.7900074312772
2022-02-17 12:00:00,0.46049126614141395,248.23090528903018,539.0567064800748,0.3730951638171284,201.1194502109052,539.0567064800748,0.27976276580904486,150.8079951327802,539.0567064800748,0.18049407211716342,97.29654005465522,539.0567064800748
2022-02-17 13:00:00,0.46786976895163884,256.7215950042144,548.7031050957908,0.38210930794279335,209.6645637542144,548.7031050957908,0.29051691347069303,159.40753250421443,548.7031050957908,0.19309258553533776,105.9505012542144,548.7031050957908
2022-02-17 14:00:00,0.28961145566746926,104.2785842979248,360.063741462137,0.1586215464770859,57.1138675010498,360.063741462137,0.018744321982457957,6.7491507041747925,360.063741462137,0.0,0.0,360.063741462137
2022-02-17 15:00:00,0.0,0.0,216.51163364723536,0.0,0.0,216.51163364723536,0.0,0.0,216.51163364723536,0.0,0.0,216.51163364723536
2022-02-17 16:00:00,0.0,0.0,145.1004906884678,0.0,0.0,145.1004906884678,0.0,0.0,145.1004906884678,0.0,0.0,145.1004906884678
2022-02-17 17:00:00,0.0,0.0,5.467446804046631,0.0,0.0,5.467446804046631,0.0,0.0,5.467446804046631,0.0,0.0,5.467446804046631
2022-02-17 18:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-17 19:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-17 20:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-17 21:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-17 22:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-17 23:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-18 00:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-18 01:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-18 02:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-18 03:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-18 04:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-18 05:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-18 06:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-18 07:00:00,0.0,0.0,19.68451869051301,0.0,0.0,19.68451869051301,0.0,0.0,19.68451869051301,0.0,0.0,19.68451869051301
2022-02-18 08:00:00,0.0,0.0,69.54016441458181,0.0,0.0,69.54016441458181,0.0,0.0,69.54016441458181,0.0,0.0,69.54016441458181
2022-02-18 09:00:00,0.0,0.0,123.106105180399,0.0,0.0,123.106105180399,0.0,0.0,123.106105180399,0.0,0.0,123.106105180399
2022-02-18 10:00:00,0.0,0.0,163.02270252389627,0.0,0.0,163.02270252389627,0.0,0.0,163.02270252389627,0.0,0.0,163.02270252389627
2022-02-18 11:00:00,0.25034295648642746,83.99699984350863,335.52771375080647,0.10963762820931869,36.78646273413363,335.52771375080647,0.0,0.0,335.52771375080647,0.0,0.0,335.52771375080647
2022-02-18 12:00:00,0.13992706852559805,38.20196159464368,273.0133775914491,0.0,0.0,273.0133775914491,0.0,0.0,273.0133775914491,0.0,0.0,273.0133775914491
2022-02-18 13:00:00,0.43169130256370275,206.6883120998975,478.78729747953963,0.33427889320306575,160.0484878811475,478.78729747953963,0.23018293142396312,110.2086636623975,478.78729747953963,0.11940341722639486,57.1688394436475,478.78729747953963
2022-02-18 14:00:00,0.07490871754516634,18.287119690530023,244.12538740239108,0.0,0.0,244.12538740239108,0.0,0.0,244.12538740239108,0.0,0.0,244.12538740239108
2022-02-18 15:00:00,0.13924982705741687,36.98556663417562,265.60583532305117,0.0,0.0,265.60583532305117,0.0,0.0,265.60583532305117,0.0,0.0,265.60583532305117
2022-02-18 16:00:00,0.0,0.0,143.49542151614793,0.0,0.0,143.49542151614793,0.0,0.0,143.49542151614793,0.0,0.0,143.49542151614793
2022-02-18 17:00:00,0.0,0.0,7.821727752685547,0.0,0.0,7.821727752685547,0.0,0.0,7.821727752685547,0.0,0.0,7.821727752685547
2022-02-18 18:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-18 19:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-18 20:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-18 21:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-18 22:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-18 23:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-19 00:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-19 01:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-19 02:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-19 03:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-19 04:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-19 05:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-19 06:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-19 07:00:00,0.0,0.0,39.07889931829705,0.0,0.0,39.07889931829705,0.0,0.0,39.07889931829705,0.0,0.0,39.07889931829705
2022-02-19 08:00:00,0.0,0.0,234.23811913734914,0.0,0.0,234.23811913734914,0.0,0.0,234.23811913734914,0.0,0.0,234.23811913734914
2022-02-19 09:00:00,0.3516075367182711,164.25603335046395,467.1573166023334,0.2468568519082099,115.32098452233896,467.1573166023334,0.13525622621897376,63.18593569421396,467.1573166023334,0.016805659650562632,7.850886866088947,467.1573166023334
2022-02-19 10:00:00,0.4441664765230179,258.89350245727513,582.8749267254946,0.3604515158596298,210.09815089477516,582.8749267254946,0.27124652662703025,158.10279933227517,582.8749267254946,0.17655150882521922,102.90744776977516,582.8749267254946
2022-02-19 11:00:00,0.5340536436669636,410.02553205672507,767.760948584441,0.47078356081410744,361.4492332286,767.760948584441,0.40334551395383467,309.672934400475,767.760948584441,0.3317395030861453,254.69663557235003,767.760948584441
2022-02-19 12:00:00,0.5586247258789736,466.23802410380375,834.6175930007339,0.5006458902351898,417.84786785380373,834.6175930007339,0.4388329633538909,366.25771160380367,834.6175930007339,0.373185945235077,311.4675553538037,834.6175930007339
2022-02-19 13:00:00,0.5421005717148699,421.71407593848215,777.9259014696119,0.4799694634098354,373.3806775009821,777.9259014696119,0.41372485278542237,321.8472790634822,777.9259014696119,0.34336673984163046,267.11388062598206,777.9259014696119
2022-02-19 14:00:00,0.3989627777585555,199.04071443260557,498.8954497230344,0.3021576168301752,150.74506013573057,498.8954497230344,0.19893828635629893,99.24940583885555,498.8954497230344,0.08930478633692673,44.55375154198056,498.8954497230344
2022-02-19 15:00:00,0.07395138047743835,20.519629534920718,277.47459753210427,0.0,0.0,277.47459753210427,0.0,0.0,277.47459753210427,0.0,0.0,277.47459753210427
2022-02-19 16:00:00,0.0,0.0,254.4492776035076,0.0,0.0,254.4492776035076,0.0,0.0,254.4492776035076,0.0,0.0,254.4492776035076
2022-02-19 17:00:00,0.0,0.0,9.315993309020996,0.0,0.0,9.315993309020996,0.0,0.0,9.315993309020996,0.0,0.0,9.315993309020996
2022-02-19 18:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-19 19:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-19 20:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-19 21:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-19 22:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-19 23:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-20 00:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-20 01:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-20 02:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-20 03:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-20 04:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-20 05:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-20 06:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-20 07:00:00,0.0,0.0,8.726388443007657,0.0,0.0,8.726388443007657,0.0,0.0,8.726388443007657,0.0,0.0,8.726388443007657
2022-02-20 08:00:00,0.0,0.0,36.404474931321424,0.0,0.0,36.404474931321424,0.0,0.0,36.404474931321424,0.0,0.0,36.404474931321424
2022-02-20 09:00:00,0.0,0.0,122.90723026201121,0.0,0.0,122.90723026201121,0.0,0.0,122.90723026201121,0.0,0.0,122.90723026201121
2022-02-20 10:00:00,0.11477980894578804,34.02848130796275,296.4674851831722,0.0,0.0,296.4674851831722,0.0,0.0,296.4674851831722,0.0,0.0,296.4674851831722
2022-02-20 11:00:00,0.33792803673821115,145.45362730506173,430.4278174401461,0.22591334733455867,97.23938902381174,430.4278174401461,0.1064641941942659,45.82515074256174,430.4278174401461,0.0,0.0,430.4278174401461
2022-02-20 12:00:00,0.5314140792375651,381.98085350131817,718.8007778216131,0.464897229567272,334.1684902200681,718.8007778216131,0.39392852049624494,283.15612693881815,718.8007778216131,0.318507952024484,228.94376365756813,718.8007778216131
2022-02-20 13:00:00,0.4189319763560202,209.28198145104048,499.56077182608465,0.32359723285166997,161.65648340416547,499.56077182608465,0.22185686228356377,110.83098535729049,499.56077182608465,0.11371086465170155,56.80548731041547,499.56077182608465
2022-02-20 14:00:00,0.15700303519130868,46.198450903502504,294.25196046184425,0.0,0.0,294.25196046184425,0.0,0.0,294.25196046184425,0.0,0.0,294.25196046184425
2022-02-20 15:00:00,0.0,0.0,200.97171589363347,0.0,0.0,200.97171589363347,0.0,0.0,200.97171589363347,0.0,0.0,200.97171589363347
2022-02-20 16:00:00,0.0,0.0,135.78382136698832,0.0,0.0,135.78382136698832,0.0,0.0,135.78382136698832,0.0,0.0,135.78382136698832
2022-02-20 17:00:00,0.0,0.0,9.981732368469238,0.0,0.0,9.981732368469238,0.0,0.0,9.981732368469238,0.0,0.0,9.981732368469238
2022-02-20 18:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-20 19:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-20 20:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-20 21:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-20 22:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-20 23:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-21 00:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
2022-02-21 01:00:00,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07,0.0,0.0,6.356190169753972e-07
